2020-05-19 18:09:45,973 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677937626315128832';
2020-05-19 18:09:46,020 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677937638386335744';
2020-05-19 18:09:46,071 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677937655960469504';
2020-05-19 18:09:46,171 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677938336318521344';
2020-05-19 18:09:46,218 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677938350264582144';
2020-05-19 18:09:46,267 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677938365217275904';
2020-05-19 18:09:46,341 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677938632335720448';
2020-05-19 18:09:46,416 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '677938645258371072';
2020-05-19 18:09:46,473 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327093645545472';
2020-05-19 18:09:46,512 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327108971532288';
2020-05-19 18:09:46,569 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327119109165056';
2020-05-19 18:09:46,615 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327656282066944';
2020-05-19 18:09:46,650 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327668961447936';
2020-05-19 18:09:46,705 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327683540848640';
2020-05-19 18:09:46,743 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '678327699395317760';
2020-05-19 18:09:46,801 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679285241021743104';
2020-05-19 18:09:46,872 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679286622793252864';
2020-05-19 18:09:46,974 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679286676178354176';
2020-05-19 18:09:47,013 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679286904763727872';
2020-05-19 18:09:47,083 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679368840882266112';
2020-05-19 18:09:47,137 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679379533936472064';
2020-05-19 18:09:47,196 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '679379826455621632';
2020-05-19 18:09:47,231 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680014167442993152';
2020-05-19 18:09:47,293 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680014199038685184';
2020-05-19 18:09:47,363 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680448060887371776';
2020-05-19 18:09:47,430 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680448074992816128';
2020-05-19 18:09:47,465 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680457782283165696';
2020-05-19 18:09:47,537 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680458222508924928';
2020-05-19 18:09:47,578 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '680458267505418240';
2020-05-19 18:09:47,693 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682671000730161152';
2020-05-19 18:09:47,733 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682671032082583552';
2020-05-19 18:09:47,782 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682671041540739072';
2020-05-19 18:09:47,826 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682673830551572480';
2020-05-19 18:09:47,861 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682674759304695808';
